Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;BEVSTD__Bevoelkerungsstand__Anzahl
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT042;42-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;4271
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT042;42-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;8807
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT042;42-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;24674
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT042;42-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;23245
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT042;42-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;47919
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT043;43-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;21419
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT043;43-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;20234
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT043;43-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;41653
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT043;43-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;4488
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT043;43-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;3999
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT043;43-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;8487
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT043;43-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;25907
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT043;43-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;24233
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT043;43-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;50140
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT044;44-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;22964
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT044;44-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;21755
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT044;44-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;44719
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT044;44-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;4192
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT044;44-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;3909
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT044;44-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;8101
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT044;44-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;27156
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT044;44-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;25664
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT044;44-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;52820
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT045;45-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;23504
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT045;45-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;22444
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT045;45-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;45948
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT045;45-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;3818
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT045;45-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;3376
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT045;45-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;7194
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT045;45-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;27322
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT045;45-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;25820
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT045;45-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;53142
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT046;46-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;24244
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT046;46-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;23727
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT046;46-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;47971
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT046;46-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;4019
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT046;46-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;3512
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT046;46-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;7531
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT046;46-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;28263
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT046;46-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;27239
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT046;46-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;55502
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT047;47-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;25352
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT047;47-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;24413
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT047;47-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;49765
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT047;47-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;4117
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT047;47-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;3488
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT047;47-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;7605
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT047;47-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;29469
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT047;47-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;27901
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT047;47-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;57370
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT048;48-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;25764
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT048;48-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;25236
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT048;48-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;51000
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT048;48-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;3866
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT048;48-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;3308
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT048;48-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;7174
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT048;48-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;29630
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT048;48-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;28544
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT048;48-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;58174
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT049;49-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;25927
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT049;49-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;25361
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT049;49-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;51288
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT049;49-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;3673
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT049;49-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;3076
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT049;49-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;6749
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT049;49-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;29600
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT049;49-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;28437
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT049;49-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;58037
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT050;50-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;24846
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT050;50-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;24248
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT050;50-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;49094
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT050;50-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;3346
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT050;50-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;2855
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT050;50-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;6201
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT050;50-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;28192
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT050;50-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;27103
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT050;50-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;55295
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT051;51-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;23689
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT051;51-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;23360
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT051;51-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;47049
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT051;51-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;2934
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT051;51-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;2593
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT051;51-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;5527
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT051;51-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;26623
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT051;51-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;25953
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT051;51-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;52576
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT052;52-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;22910
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT052;52-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;21928
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT052;52-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;44838
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT052;52-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;2825
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT052;52-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;2557
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT052;52-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;5382
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT052;52-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;25735
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT052;52-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;24485
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT052;52-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;50220
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT053;53-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;21965
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT053;53-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;21428
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT053;53-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;43393
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT053;53-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;2503
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT053;53-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;2339
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT053;53-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;4842
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT053;53-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;24468
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT053;53-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESW;weiblich;23767
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT053;53-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;;Insgesamt;48235
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT054;54-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESM;männlich;20032
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT054;54-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;GESW;weiblich;19719
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT054;54-Jährige;NAT;Nationalität;NATD;Deutsche;GES;Geschlecht;;Insgesamt;39751
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT054;54-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESM;männlich;2389
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT054;54-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;GESW;weiblich;2253
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT054;54-Jährige;NAT;Nationalität;NATA;Ausländer;GES;Geschlecht;;Insgesamt;4642
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2012;DLAND;Bundesländer;11;Berlin;ALT103;Altersjahre;ALT054;54-Jährige;NAT;Nationalität;;Insgesamt;GES;Geschlecht;GESM;männlich;22421
